Project_name,File,github_path,label
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/x-pack/plugin/sql/jdbc/src/main/java/org/elasticsearch/xpack/sql/jdbc/Debug.java,x-pack/plugin/sql/jdbc/src/main/java/org/elasticsearch/xpack/sql/jdbc/Debug.java,0
Openolat,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openolat/src/main/java/org/olat/core/gui/components/table/GenericObjectArrayTableDataModel.java,/src/main/java/org/olat/core/gui/components/table/GenericObjectArrayTableDataModel.java,0
Structr,/home/gzhao/performance_bug_prediction/github_data_collection/projects/structr/structr-ui/src/main/java/org/structr/web/function/SendHtmlMailFunction.java,structr-ui/src/main/java/org/structr/web/function/SendHtmlMailFunction.java,0
Spring-framework,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/factory/xml/AbstractSingleBeanDefinitionParser.java,spring-beans/src/main/java/org/springframework/beans/factory/xml/AbstractSingleBeanDefinitionParser.java,0
BoofCV,/home/gzhao/performance_bug_prediction/github_data_collection/projects/BoofCV/main/boofcv-ip/src/main/java/boofcv/alg/filter/derivative/impl/GradientSparseSobel_U8.java,main/boofcv-ip/src/main/java/boofcv/alg/filter/derivative/impl/GradientSparseSobel_U8.java,0
Structr,/home/gzhao/performance_bug_prediction/github_data_collection/projects/structr/structr-ui/src/main/java/org/structr/console/rest/GetRestCommand.java,structr-ui/src/main/java/org/structr/console/rest/GetRestCommand.java,0
Matsim-libs,/home/gzhao/performance_bug_prediction/github_data_collection/projects/matsim-libs/contribs/signals/src/main/java/org/matsim/contrib/signals/data/signalsystems/v20/SignalSystemData.java,contribs/signals/src/main/java/org/matsim/contrib/signals/data/signalsystems/v20/SignalSystemData.java,0
Dbeaver,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dbeaver/plugins/org.jkiss.dbeaver.model/src/org/jkiss/dbeaver/model/impl/data/formatters/NumberDataFormatter.java,plugins/org.jkiss.dbeaver.model/src/org/jkiss/dbeaver/model/impl/data/formatters/NumberDataFormatter.java,0
Spring-boot,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-boot/spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/transaction/PlatformTransactionManagerCustomizer.java,spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/transaction/PlatformTransactionManagerCustomizer.java,0
Atlasdb,/home/gzhao/performance_bug_prediction/github_data_collection/projects/atlasdb/atlasdb-client/src/main/java/com/palantir/atlasdb/table/api/AtlasDbNamedImmutableTable.java,atlasdb-client/src/main/java/com/palantir/atlasdb/table/api/AtlasDbNamedImmutableTable.java,0
Spring-framework,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/support/QosSettings.java,spring-jms/src/main/java/org/springframework/jms/support/QosSettings.java,0
Hapi-fhir,/home/gzhao/performance_bug_prediction/github_data_collection/projects/hapi-fhir/hapi-fhir-jpaserver-base/src/main/java/ca/uhn/fhir/jpa/dao/r5/FhirResourceDaoValueSetR5.java,hapi-fhir-jpaserver-base/src/main/java/ca/uhn/fhir/jpa/dao/r5/FhirResourceDaoValueSetR5.java,0
Bazel,/home/gzhao/performance_bug_prediction/github_data_collection/projects/bazel/src/main/java/com/google/devtools/build/lib/rules/java/JavaInfo.java,src/main/java/com/google/devtools/build/lib/rules/java/JavaInfo.java,0
Autopsy,/home/gzhao/performance_bug_prediction/github_data_collection/projects/autopsy/Core/src/org/sleuthkit/autopsy/coreutils/ErrorInfo.java,Core/src/org/sleuthkit/autopsy/coreutils/ErrorInfo.java,0
Dcache,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dcache/modules/dcache/src/main/java/diskCacheV111/poolManager/HttpPoolMgrEngineV3.java,modules/dcache/src/main/java/diskCacheV111/poolManager/HttpPoolMgrEngineV3.java,0
Matsim-libs,/home/gzhao/performance_bug_prediction/github_data_collection/projects/matsim-libs/contribs/freight/src/main/java/org/matsim/contrib/freight/usecases/analysis/LegHistogram.java,contribs/freight/src/main/java/org/matsim/contrib/freight/usecases/analysis/LegHistogram.java,0
Matsim-libs,/home/gzhao/performance_bug_prediction/github_data_collection/projects/matsim-libs/matsim/src/main/java/org/matsim/core/mobsim/qsim/qnetsimengine/vehicleq/VehicleQ.java,matsim/src/main/java/org/matsim/core/mobsim/qsim/qnetsimengine/vehicleq/VehicleQ.java,0
Miso-lims,/home/gzhao/performance_bug_prediction/github_data_collection/projects/miso-lims/miso-web/src/main/java/uk/ac/bbsrc/tgac/miso/webapp/controller/view/StorageLocationMapController.java,miso-web/src/main/java/uk/ac/bbsrc/tgac/miso/webapp/controller/view/StorageLocationMapController.java,0
Jenetics,/home/gzhao/performance_bug_prediction/github_data_collection/projects/jenetics/jenetics/src/main/java/io/jenetics/engine/RetryConstraint.java,jenetics/src/main/java/io/jenetics/engine/RetryConstraint.java,0
SpongeCommon,/home/gzhao/performance_bug_prediction/github_data_collection/projects/SpongeCommon/src/main/java/org/spongepowered/common/config/category/EntityTrackerCategory.java,src/main/java/org/spongepowered/common/config/category/EntityTrackerCategory.java,0
WorldGrower,/home/gzhao/performance_bug_prediction/github_data_collection/projects/WorldGrower/src/org/worldgrower/actions/magic/UnlockMagicSpellAction.java,src/org/worldgrower/actions/magic/UnlockMagicSpellAction.java,0
Matsim-libs,/home/gzhao/performance_bug_prediction/github_data_collection/projects/matsim-libs/matsim/src/main/java/org/matsim/core/mobsim/qsim/interfaces/TimeVariantLink.java,matsim/src/main/java/org/matsim/core/mobsim/qsim/interfaces/TimeVariantLink.java,0
Ihmc-open-robotics-software,/home/gzhao/performance_bug_prediction/github_data_collection/projects/ihmc-open-robotics-software/ihmc-common-walking-control-modules/src/main/java/us/ihmc/commonWalkingControlModules/controlModules/legConfiguration/LegConfigurationGains.java,ihmc-common-walking-control-modules/src/main/java/us/ihmc/commonWalkingControlModules/controlModules/legConfiguration/LegConfigurationGains.java,0
nextprot-api,/home/gzhao/performance_bug_prediction/github_data_collection/projects/nextprot-api/tasks/src/main/java/org/nextprot/api/tasks/RunAllSparqlQueriesApp.java,tasks/src/main/java/org/nextprot/api/tasks/RunAllSparqlQueriesApp.java,0
Structr,/home/gzhao/performance_bug_prediction/github_data_collection/projects/structr/structr-neo4j-bolt-driver/src/main/java/org/structr/bolt/BoltDatabaseService.java,structr-neo4j-bolt-driver/src/main/java/org/structr/bolt/BoltDatabaseService.java,0
Dbeaver,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dbeaver/plugins/org.jkiss.dbeaver.data.gis/src/org/jkiss/dbeaver/model/gis/GisAttribute.java,plugins/org.jkiss.dbeaver.data.gis/src/org/jkiss/dbeaver/model/gis/GisAttribute.java,0
Gradle,/home/gzhao/performance_bug_prediction/github_data_collection/projects/gradle/subprojects/launcher/src/main/java/org/gradle/launcher/daemon/registry/DaemonRegistry.java,subprojects/launcher/src/main/java/org/gradle/launcher/daemon/registry/DaemonRegistry.java,0
Gradle,/home/gzhao/performance_bug_prediction/github_data_collection/projects/gradle/subprojects/platform-native/src/main/java/org/gradle/nativeplatform/internal/configure/NativeBinaryRules.java,subprojects/platform-native/src/main/java/org/gradle/nativeplatform/internal/configure/NativeBinaryRules.java,0
Autopsy,/home/gzhao/performance_bug_prediction/github_data_collection/projects/autopsy/Core/src/org/sleuthkit/autopsy/modules/filetypeid/TikaFileTypeDetector.java,Core/src/org/sleuthkit/autopsy/modules/filetypeid/TikaFileTypeDetector.java,0
Dbeaver,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dbeaver/plugins/org.jkiss.dbeaver.core/src/org/jkiss/dbeaver/ui/dialogs/connection/ConnectionWizardPage.java,plugins/org.jkiss.dbeaver.core/src/org/jkiss/dbeaver/ui/dialogs/connection/ConnectionWizardPage.java,0
Spring-framework,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/support/incrementer/OracleSequenceMaxValueIncrementer.java,spring-jdbc/src/main/java/org/springframework/jdbc/support/incrementer/OracleSequenceMaxValueIncrementer.java,0
Xp,/home/gzhao/performance_bug_prediction/github_data_collection/projects/xp/modules/core/core-app/src/main/java/com/enonic/xp/core/impl/app/resolver/ClassLoaderApplicationUrlResolver.java,modules/core/core-app/src/main/java/com/enonic/xp/core/impl/app/resolver/ClassLoaderApplicationUrlResolver.java,0
Ihmc-open-robotics-software,/home/gzhao/performance_bug_prediction/github_data_collection/projects/ihmc-open-robotics-software/simulation-construction-set-tools/src/main/java/us/ihmc/simulationConstructionSetTools/util/environments/ValkyrieEODObstacleCourseEnvironment.java,simulation-construction-set-tools/src/main/java/us/ihmc/simulationConstructionSetTools/util/environments/ValkyrieEODObstacleCourseEnvironment.java,0
MinecraftForge,/home/gzhao/performance_bug_prediction/github_data_collection/projects/MinecraftForge/src/main/java/net/minecraftforge/client/model/data/ModelDataMap.java,src/main/java/net/minecraftforge/client/model/data/ModelDataMap.java,0
Bazel,/home/gzhao/performance_bug_prediction/github_data_collection/projects/bazel/src/main/java/com/google/devtools/build/lib/rules/platform/ConstraintValue.java,src/main/java/com/google/devtools/build/lib/rules/platform/ConstraintValue.java,0
Caffeine,/home/gzhao/performance_bug_prediction/github_data_collection/projects/caffeine/examples/write-behind-rxjava/.mvn/wrapper/MavenWrapperDownloader.java,examples/write-behind-rxjava/.mvn/wrapper/MavenWrapperDownloader.java,0
Dcache,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dcache/modules/dcache-dcap/src/main/java/diskCacheV111/doors/DCapDoorInterpreterV3.java,modules/dcache-dcap/src/main/java/diskCacheV111/doors/DCapDoorInterpreterV3.java,0
CodenameOne,/home/gzhao/performance_bug_prediction/github_data_collection/projects/CodenameOne/Ports/Android/CompatLibs/src/android/support/v4/app/NotificationCompatHoneycomb.java,Ports/Android/CompatLibs/src/android/support/v4/app/NotificationCompatHoneycomb.java,0
Vespa,/home/gzhao/performance_bug_prediction/github_data_collection/projects/vespa/container-search/src/main/java/com/yahoo/search/querytransform/VespaLowercasingSearcher.java,container-search/src/main/java/com/yahoo/search/querytransform/VespaLowercasingSearcher.java,0
Presto,/home/gzhao/performance_bug_prediction/github_data_collection/projects/presto/presto-main/src/main/java/com/facebook/presto/sql/gen/LambdaExpressionExtractor.java,presto-main/src/main/java/com/facebook/presto/sql/gen/LambdaExpressionExtractor.java,0
Dcache,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dcache/modules/dcache/src/main/java/diskCacheV111/poolManager/NetUnit.java,modules/dcache/src/main/java/diskCacheV111/poolManager/NetUnit.java,0
Crate,/home/gzhao/performance_bug_prediction/github_data_collection/projects/crate/server/src/main/java/io/crate/execution/dml/ShardRequest.java,server/src/main/java/io/crate/execution/dml/ShardRequest.java,0
Spring-framework,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-framework/spring-core/src/main/java/org/springframework/core/serializer/support/SerializationDelegate.java,spring-core/src/main/java/org/springframework/core/serializer/support/SerializationDelegate.java,0
Ihmc-open-robotics-software,/home/gzhao/performance_bug_prediction/github_data_collection/projects/ihmc-open-robotics-software/ihmc-common-walking-control-modules/src/main/java/us/ihmc/commonWalkingControlModules/controlModules/rigidBody/RigidBodyExternalWrenchManager.java,ihmc-common-walking-control-modules/src/main/java/us/ihmc/commonWalkingControlModules/controlModules/rigidBody/RigidBodyExternalWrenchManager.java,0
Hazelcast,/home/gzhao/performance_bug_prediction/github_data_collection/projects/hazelcast/hazelcast/src/main/java/com/hazelcast/map/impl/iterator/MapEntriesWithCursor.java,hazelcast/src/main/java/com/hazelcast/map/impl/iterator/MapEntriesWithCursor.java,0
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/job/UpdateJobProcessNotifier.java,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/job/UpdateJobProcessNotifier.java,0
Openolat,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openolat/src/main/java/org/olat/core/configuration/ConfigOnOff.java,/src/main/java/org/olat/core/configuration/ConfigOnOff.java,0
Gradle,/home/gzhao/performance_bug_prediction/github_data_collection/projects/gradle/subprojects/model-core/src/main/java/org/gradle/api/internal/provider/AbstractCombiningProvider.java,subprojects/model-core/src/main/java/org/gradle/api/internal/provider/AbstractCombiningProvider.java,0
Webofneeds,/home/gzhao/performance_bug_prediction/github_data_collection/projects/webofneeds/webofneeds/won-owner/src/main/java/won/owner/model/PersistentLogin.java,webofneeds/won-owner/src/main/java/won/owner/model/PersistentLogin.java,0
Dataverse,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dataverse/src/main/java/edu/harvard/iq/dataverse/datavariable/VarGroup.java,src/main/java/edu/harvard/iq/dataverse/datavariable/VarGroup.java,0
Gradle,/home/gzhao/performance_bug_prediction/github_data_collection/projects/gradle/subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/configurations/DefaultConfigurationPublications.java,subprojects/dependency-management/src/main/java/org/gradle/api/internal/artifacts/configurations/DefaultConfigurationPublications.java,0
Spring-boot,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-boot/buildSrc/src/main/java/org/springframework/boot/build/bom/bomr/github/StandardGitHub.java,buildSrc/src/main/java/org/springframework/boot/build/bom/bomr/github/StandardGitHub.java,0
Dcache,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dcache/modules/dcache-nfs/src/main/java/org/dcache/chimera/nfsv41/mover/NFS4ProtocolInfo.java,modules/dcache-nfs/src/main/java/org/dcache/chimera/nfsv41/mover/NFS4ProtocolInfo.java,0
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/sql/SqlFeatureSetUsage.java,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/sql/SqlFeatureSetUsage.java,0
Closure-compiler,/home/gzhao/performance_bug_prediction/github_data_collection/projects/closure-compiler/src/com/google/javascript/jscomp/CheckConformance.java,src/com/google/javascript/jscomp/CheckConformance.java,0
Matsim-libs,/home/gzhao/performance_bug_prediction/github_data_collection/projects/matsim-libs/matsim/src/main/java/org/matsim/core/mobsim/qsim/agents/DefaultAgentFactory.java,matsim/src/main/java/org/matsim/core/mobsim/qsim/agents/DefaultAgentFactory.java,0
Ihmc-open-robotics-software,/home/gzhao/performance_bug_prediction/github_data_collection/projects/ihmc-open-robotics-software/ihmc-common-walking-control-modules/src/main/java/us/ihmc/commonWalkingControlModules/momentumBasedController/optimization/ExternalWrenchHandler.java,ihmc-common-walking-control-modules/src/main/java/us/ihmc/commonWalkingControlModules/momentumBasedController/optimization/ExternalWrenchHandler.java,0
